provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
131141,Rural Telephone Service Company,70,Unlicensed Fixed Wireless,30485,34444,30485,34444
131141,Rural Telephone Service Company,71,Licensed Fixed Wireless,8691,10173,8691,10173
131141,Rural Telephone Service Company,72,LBR Fixed Wireless,33848,39353,33848,39353
131145,S&T Telephone Cooperative Association,40,Cable,5206,6381,5206,6381
131145,S&T Telephone Cooperative Association,50,Fiber to the Premises,4714,5090,4714,5090
131145,S&T Telephone Cooperative Association,70,Unlicensed Fixed Wireless,32351,47191,32351,47191
131145,S&T Telephone Cooperative Association,72,LBR Fixed Wireless,22118,35660,22118,35660
131146,Sac County Mutual Telephone Company,50,Fiber to the Premises,1146,1236,1146,1236
131148,Saddleback Communications Inc.,10,Copper,500,1024,500,1024
131148,Saddleback Communications Inc.,50,Fiber to the Premises,1376,1417,1376,1417
131152,Salina Spavinaw Telephone Company Inc.,10,Copper,1901,2284,482,777
131152,Salina Spavinaw Telephone Company Inc.,50,Fiber to the Premises,5689,6858,1677,2362
131157,Sand Creek Communications Company,50,Fiber to the Premises,1230,1270,224,263
131158,"Sandhill Telephone Cooperative, Inc.",10,Copper,6461,7300,1290,1848
131158,"Sandhill Telephone Cooperative, Inc.",40,Cable,5540,8300,2589,4404
131158,"Sandhill Telephone Cooperative, Inc.",50,Fiber to the Premises,14847,19069,4854,7369
131161,"Waimana Enterprises, Inc.",10,Copper,271,332,32,42
131161,"Waimana Enterprises, Inc.",50,Fiber to the Premises,293,318,25,48
131162,"Santa Rosa Telephone Cooperative, Inc.",10,Copper,7400,8205,7400,8205
131162,"Santa Rosa Telephone Cooperative, Inc.",50,Fiber to the Premises,23337,27554,23337,27554
131163,Santel Communications Cooperative,50,Fiber to the Premises,7988,8892,7988,8892
131163,Santel Communications Cooperative,71,Licensed Fixed Wireless,67,74,67,74
131165,Scatter Creek Ltd.,10,Copper,5365,5733,5365,5733
131165,Scatter Creek Ltd.,50,Fiber to the Premises,1347,1448,1347,1448
131166,Schaller Telephone Company,10,Copper,306,334,306,334
131166,Schaller Telephone Company,50,Fiber to the Premises,1610,1749,1610,1749
131167,"Schurz Communications, Inc.",40,Cable,86591,103408,86642,103533
131167,"Schurz Communications, Inc.",50,Fiber to the Premises,21821,41477,21956,41730
131168,Scio Mutual Telephone Association,50,Fiber to the Premises,2102,2261,2102,2261
131169,Cypress Break,10,Copper,344,368,344,368
131170,Scott County Telephone Cooperative,10,Copper,2591,3047,2591,3047
131170,Scott County Telephone Cooperative,50,Fiber to the Premises,43642,50512,43642,50512
131171,Scranton Telephone Company,50,Fiber to the Premises,588,632,588,632
131172,Searsboro Telephone Company,50,Fiber to the Premises,182,196,11,11
131173,Sebastian Enterprises,10,Copper,8713,10333,8713,10333
131173,Sebastian Enterprises,50,Fiber to the Premises,7118,8057,7118,8057
131175,Selectronics Corporation,10,Copper,11860,14563,11859,14562
131175,Selectronics Corporation,40,Cable,78,107,77,102
131175,Selectronics Corporation,50,Fiber to the Premises,4889,6514,4888,6512
131179,Sharon Telephone Company (IL & WI),10,Copper,1160,1517,1160,1517
131179,Sharon Telephone Company (IL & WI),50,Fiber to the Premises,1438,1874,1438,1874
131180,"Shawnee Communications, Inc.",50,Fiber to the Premises,9481,10437,9481,10437
131180,"Shawnee Communications, Inc.",70,Unlicensed Fixed Wireless,6972,8776,6972,8776
131180,"Shawnee Communications, Inc.",72,LBR Fixed Wireless,724,822,724,822
131181,Shenandoah Telecommunications Company,10,Copper,8500,9202,8500,9202
131181,Shenandoah Telecommunications Company,40,Cable,167551,200602,167551,200602
131181,Shenandoah Telecommunications Company,50,Fiber to the Premises,169182,202088,171039,206875
131183,"Sherwood Mutual Telephone Association, Inc.",50,Fiber to the Premises,4188,4554,935,1230
131186,Sierra Tel Communications Group,10,Copper,14987,17024,14987,17024
131186,Sierra Tel Communications Group,50,Fiber to the Premises,282,470,282,470
131190,"Horizon Communications, Inc.",10,Copper,11957,14609,11957,14609
131190,"Horizon Communications, Inc.",50,Fiber to the Premises,16467,25256,16467,25256
131190,"Horizon Communications, Inc.",70,Unlicensed Fixed Wireless,3020,3351,3020,3351
131191,"Simply Bits, LLC",70,Unlicensed Fixed Wireless,339187,477262,339187,477262
131191,"Simply Bits, LLC",72,LBR Fixed Wireless,76871,107549,76871,107549
131194,"Siren Telephone Company, Inc.",10,Copper,555,708,555,708
131194,"Siren Telephone Company, Inc.",50,Fiber to the Premises,4981,5842,4981,5842
131195,"Siskiyou Communications, Inc.",10,Copper,1254,1641,1254,1641
131195,"Siskiyou Communications, Inc.",50,Fiber to the Premises,2516,3017,2516,3017
131197,Sjoberg's Inc.,40,Cable,10101,13149,10101,13149
131197,Sjoberg's Inc.,50,Fiber to the Premises,3853,5060,3854,5061
131199,Skyline Telephone Membership Corporation,10,Copper,32240,39296,32240,39296
131199,Skyline Telephone Membership Corporation,50,Fiber to the Premises,50823,62097,50823,62097
131206,"Smartcom Telephone, LLC",50,Fiber to the Premises,16057,26088,16164,26507
131207,"SmarterBroadband, Inc.",70,Unlicensed Fixed Wireless,45367,55289,45367,55289
131207,"SmarterBroadband, Inc.",71,Licensed Fixed Wireless,36288,43158,36288,43158
131208,"Smith Bagley, Inc.",70,Unlicensed Fixed Wireless,42389,51349,42432,51405
131208,"Smith Bagley, Inc.",71,Licensed Fixed Wireless,0,0,17,27
131211,"Consolidated Companies, Inc.",10,Copper,2044,2274,1000,1231
131211,"Consolidated Companies, Inc.",50,Fiber to the Premises,3721,3971,1317,1581
131214,South Arkansas Telephone Co.,10,Copper,1212,1329,1212,1329
131214,South Arkansas Telephone Co.,50,Fiber to the Premises,4490,4972,21610,26614
131216,South Central Rural Telecommunications Cooperative Inc.,10,Copper,8459,10217,8459,10217
131216,South Central Rural Telecommunications Cooperative Inc.,50,Fiber to the Premises,26183,29543,26183,29543
131218,"South Central Telephone Association, Inc.",50,Fiber to the Premises,8401,9215,8401,9215
131219,"South Central Utah Telephone Association, Inc.",10,Copper,4035,4125,799,849
131219,"South Central Utah Telephone Association, Inc.",40,Cable,7472,8619,922,1371
131219,"South Central Utah Telephone Association, Inc.",50,Fiber to the Premises,23878,29202,5024,7649
131219,"South Central Utah Telephone Association, Inc.",70,Unlicensed Fixed Wireless,2768,3180,361,484
131221,"South Plains Telephone Cooperative, Inc.",50,Fiber to the Premises,7025,7977,7025,7977
131222,"South Slope Cooperative Telephone Company, Inc.",10,Copper,1787,2184,1787,2184
131222,"South Slope Cooperative Telephone Company, Inc.",50,Fiber to the Premises,21218,28884,21218,28884
131223,"Southeast Nebraska Communications, Inc.",50,Fiber to the Premises,4168,4730,4168,4730
131225,Southeastern Indiana Rural Telephone Cooperative,10,Copper,1244,1809,1244,1809
131225,Southeastern Indiana Rural Telephone Cooperative,50,Fiber to the Premises,7302,7944,7302,7944
131226,American Broadband Holding Company,10,Copper,26012,31982,8433,11316
131226,American Broadband Holding Company,40,Cable,8081,9710,2266,3065
131226,American Broadband Holding Company,50,Fiber to the Premises,62131,78664,7188,11544
131226,American Broadband Holding Company,70,Unlicensed Fixed Wireless,3208,3468,1005,1205
131231,Southern Montana Telephone Company,50,Fiber to the Premises,1229,1529,1229,1529
131232,"Southwest Arkansas Telephone Cooperative, Inc.",10,Copper,399,447,399,447
131232,"Southwest Arkansas Telephone Cooperative, Inc.",50,Fiber to the Premises,7959,9133,7959,9133
131234,"Southwest Texas Telcom, Inc.",10,Copper,3225,3548,3225,3548
131234,"Southwest Texas Telcom, Inc.",50,Fiber to the Premises,1317,1500,1317,1500
131234,"Southwest Texas Telcom, Inc.",70,Unlicensed Fixed Wireless,105,105,105,105
131239,Spencer Municipal Communications Utility,50,Fiber to the Premises,4653,6105,750,1304
131240,Spring Grove Communications,50,Fiber to the Premises,1333,1486,1333,1486
131241,"Spring Valley Telephone Company, Inc.",40,Cable,389,475,389,475
131241,"Spring Valley Telephone Company, Inc.",50,Fiber to the Premises,1089,1326,1089,1326
131242,"Springcom, Inc.",10,Copper,2323,2480,2087,2232
131242,"Springcom, Inc.",40,Cable,2059,2201,1941,2081
131242,"Springcom, Inc.",50,Fiber to the Premises,309,313,269,273
131243,"Springville Cooperative Telephone Association, Inc.",10,Copper,228,243,228,243
131243,"Springville Cooperative Telephone Association, Inc.",50,Fiber to the Premises,1014,1091,1014,1091
131245,"Spruce Knob Seneca Rocks Telephone, Inc.",50,Fiber to the Premises,4414,4856,4414,4856
131246,"SRT Communications, Inc.",10,Copper,7073,9435,7073,9435
131246,"SRT Communications, Inc.",50,Fiber to the Premises,24691,31894,24691,31894
131247,"St. John Telephone, Inc.",40,Cable,224,231,224,231
131247,"St. John Telephone, Inc.",50,Fiber to the Premises,2217,2598,2217,2598
131248,St. Paul Cooperative Telephone Association,10,Copper,38,49,36,50
131248,St. Paul Cooperative Telephone Association,50,Fiber to the Premises,288,333,175,226
131249,"Standard Tobacco Company, Inc.",40,Cable,7160,8785,7160,8785
131250,"Stanton Telecom, Inc.",50,Fiber to the Premises,1259,1429,1259,1429
131250,"Stanton Telecom, Inc.",70,Unlicensed Fixed Wireless,899,953,899,953
131252,Star Telephone Membership Corporation,10,Copper,22457,24280,22457,24280
131252,Star Telephone Membership Corporation,50,Fiber to the Premises,18163,19762,18163,19762
131255,"StarVision, Inc.",50,Fiber to the Premises,8562,9888,8562,9888
131257,"State Telephone Company, Inc.",10,Copper,1641,2322,1641,2322
131257,"State Telephone Company, Inc.",50,Fiber to the Premises,6223,7851,6223,7851
131259,Stayton Cooperative Telephone Company,10,Copper,1348,1628,1348,1628
131259,Stayton Cooperative Telephone Company,50,Fiber to the Premises,5651,6779,5651,6779
131260,"Steelville Telephone Exchange, Inc.",10,Copper,2126,2227,292,345
131260,"Steelville Telephone Exchange, Inc.",50,Fiber to the Premises,2311,2600,482,584
131261,Stelle Telephone Company,70,Unlicensed Fixed Wireless,52,57,52,57
131265,Stoneham Cooperative Telephone Corporation,50,Fiber to the Premises,127,139,127,139
131267,Stratford Mutual Telephone Company,40,Cable,1614,1713,1614,1713
131267,Stratford Mutual Telephone Company,50,Fiber to the Premises,2458,3039,2458,3039
131272,"Sunflower Enterprises, Inc.",10,Copper,371,447,371,447
131272,"Sunflower Enterprises, Inc.",50,Fiber to the Premises,806,1086,806,1086
131276,Superior Telephone Cooperative,50,Fiber to the Premises,185,197,185,197
131283,Surry Telephone Membership Corporation,10,Copper,17643,22122,17643,22122
131283,Surry Telephone Membership Corporation,40,Cable,7211,7920,7211,7920
131283,Surry Telephone Membership Corporation,50,Fiber to the Premises,23291,30191,23291,30191
131285,Fiberhawk,10,Copper,444,468,444,468
131285,Fiberhawk,40,Cable,941,1019,941,1019
131285,Fiberhawk,50,Fiber to the Premises,3941,4314,3941,4314
131285,Fiberhawk,70,Unlicensed Fixed Wireless,2637,2829,2637,2829
131285,Fiberhawk,72,LBR Fixed Wireless,5247,5611,5247,5611
131286,"Sweetser Rural Telephone Company, Inc.",10,Copper,1031,1195,1031,1195
131286,"Sweetser Rural Telephone Company, Inc.",50,Fiber to the Premises,2182,2370,2182,2370
131286,"Sweetser Rural Telephone Company, Inc.",70,Unlicensed Fixed Wireless,4247,4457,0,0
131290,Sycamore Telephone Company,10,Copper,394,425,164,197
131290,Sycamore Telephone Company,50,Fiber to the Premises,1906,2056,678,844
131296,"Taylor Telephone Cooperative, Inc.",10,Copper,2953,3399,2953,3399
131296,"Taylor Telephone Cooperative, Inc.",50,Fiber to the Premises,11985,13793,11985,13793
131302,"Telapex, Inc.",10,Copper,11438,12762,11438,12762
131302,"Telapex, Inc.",40,Cable,6927,8484,6927,8484
131302,"Telapex, Inc.",50,Fiber to the Premises,207288,236549,252560,325773
131303,"TelAtlantic, Inc.",10,Copper,2158,2291,2158,2291
131303,"TelAtlantic, Inc.",50,Fiber to the Premises,1897,2248,1897,2248
131308,"Telefonica International Holding, BV",10,Copper,0,0,310,626
131308,"Telefonica International Holding, BV",40,Cable,0,0,1,1
131308,"Telefonica International Holding, BV",50,Fiber to the Premises,0,0,287,870
131309,"TeleGuam Holdings, Inc.",10,Copper,35206,48119,35206,48119
131309,"TeleGuam Holdings, Inc.",50,Fiber to the Premises,1182,1535,1421,2530
131309,"TeleGuam Holdings, Inc.",72,LBR Fixed Wireless,4421,4909,4421,4909
131310,"Telephone & Data Systems, incl. UScellular",10,Copper,387200,460175,387199,460174
131310,"Telephone & Data Systems, incl. UScellular",40,Cable,312679,397135,312679,397135
131310,"Telephone & Data Systems, incl. UScellular",50,Fiber to the Premises,523595,666905,523595,666905
131310,"Telephone & Data Systems, incl. UScellular",71,Licensed Fixed Wireless,8876744,11803546,1523954,3046911
131311,Telephone Electronics Corporation,10,Copper,32820,36809,8156,10581
131311,Telephone Electronics Corporation,50,Fiber to the Premises,22285,25566,5536,8396
131315,Templeton Telephone Company,50,Fiber to the Premises,301,347,148,165
131320,Terral Telephone Company,50,Fiber to the Premises,260,266,139,147
131320,Terral Telephone Company,70,Unlicensed Fixed Wireless,120,127,76,78
131321,Terril Telephone Cooperative,50,Fiber to the Premises,477,525,477,525
131328,"Thacker-Grigsby Telephone Company, Inc.",40,Cable,13013,17181,13013,17181
131328,"Thacker-Grigsby Telephone Company, Inc.",50,Fiber to the Premises,15812,18892,15812,18892
131329,The Champaign Telephone Company,10,Copper,6501,7583,5825,6743
131329,The Champaign Telephone Company,50,Fiber to the Premises,3031,3429,2813,3138
131329,The Champaign Telephone Company,70,Unlicensed Fixed Wireless,262,272,262,272
131330,Champlain Telephone Company,10,Copper,2901,3620,2901,3620
131330,Champlain Telephone Company,50,Fiber to the Premises,1922,2193,1922,2193
131332,The Conneaut Telephone Company,10,Copper,35,39,10,14
131332,The Conneaut Telephone Company,40,Cable,1080,1529,106,277
131332,The Conneaut Telephone Company,50,Fiber to the Premises,4670,5159,789,1084
131337,The Hancock Telephone Company,10,Copper,282,407,282,407
131337,The Hancock Telephone Company,50,Fiber to the Premises,1602,2153,1602,2153
131339,The Middleburgh Telephone Company,10,Copper,1224,1499,1224,1499
131339,The Middleburgh Telephone Company,50,Fiber to the Premises,9828,11101,9828,11101
131340,The Nebraska Central Telephone Co.,10,Copper,5678,6318,5678,6318
131340,The Nebraska Central Telephone Co.,50,Fiber to the Premises,4557,5162,4557,5162
131341,The North-Eastern Pennsylvania Telephone Company,10,Copper,12145,15174,12145,15174
131341,The North-Eastern Pennsylvania Telephone Company,50,Fiber to the Premises,13842,17576,13842,17576
131342,The Ottoville Mutual Telephone Company,50,Fiber to the Premises,1811,1872,1811,1872
131344,Ridgeville Telephone Company,50,Fiber to the Premises,2806,3265,2806,3265
131347,The Toledo Telephone Company,50,Fiber to the Premises,2235,2542,2235,2542
131347,The Toledo Telephone Company,70,Unlicensed Fixed Wireless,20,21,20,21
131349,Three River Telco,10,Copper,1173,1237,1173,1237
131349,Three River Telco,40,Cable,3327,3732,3327,3732
131349,Three River Telco,50,Fiber to the Premises,5148,5728,5148,5728
131354,Titonka Telephone Company,50,Fiber to the Premises,1014,1110,1014,1110
131357,Tohono O'Odham Utility Authority,10,Copper,1012,1458,1012,1458
131357,Tohono O'Odham Utility Authority,50,Fiber to the Premises,2996,3562,2996,3562
131358,"Tonica Technologies, Inc.",10,Copper,267,291,41,43
131358,"Tonica Technologies, Inc.",50,Fiber to the Premises,648,704,120,142
131359,"Totah Communications, Inc.",10,Copper,3044,3233,3044,3233
131359,"Totah Communications, Inc.",50,Fiber to the Premises,2022,2173,2022,2173
131361,Town of Shrewsbury,40,Cable,10967,16258,10967,16258
131361,Town of Shrewsbury,50,Fiber to the Premises,5096,5962,5096,5962
131362,"Townes Telecommunications, Inc.",10,Copper,27856,31950,27856,31950
131362,"Townes Telecommunications, Inc.",50,Fiber to the Premises,4652,5215,4663,5229
131362,"Townes Telecommunications, Inc.",70,Unlicensed Fixed Wireless,1798,2047,1798,2047
131363,"Traceroad, Inc.",10,Copper,350,500,350,500
131363,"Traceroad, Inc.",50,Fiber to the Premises,961,1352,961,1352
131365,Trenton Telephone Co.,10,Copper,587,643,587,643
131365,Trenton Telephone Co.,50,Fiber to the Premises,6567,7839,6567,7839
131366,"BHT Holdings, Inc.",10,Copper,6383,6947,6383,6947
131366,"BHT Holdings, Inc.",40,Cable,2334,2873,2334,2873
131366,"BHT Holdings, Inc.",50,Fiber to the Premises,10417,12957,10417,12957
131366,"BHT Holdings, Inc.",70,Unlicensed Fixed Wireless,13300,15689,13300,15689
131366,"BHT Holdings, Inc.",71,Licensed Fixed Wireless,13319,15503,13319,15503
131367,"Triangle Telephone Cooperative Assn., Inc.",10,Copper,1742,2504,1742,2504
131367,"Triangle Telephone Cooperative Assn., Inc.",50,Fiber to the Premises,18306,22846,18306,22846
131367,"Triangle Telephone Cooperative Assn., Inc.",70,Unlicensed Fixed Wireless,3657,4586,3657,4586
131367,"Triangle Telephone Cooperative Assn., Inc.",71,Licensed Fixed Wireless,18948,24052,18948,24052
131368,"Tri-County Communications Cooperative, Inc.",40,Cable,8227,10551,8227,10551
131368,"Tri-County Communications Cooperative, Inc.",50,Fiber to the Premises,6132,7363,6132,7363
131378,Otelco Inc.,10,Copper,38997,44363,38997,44363
131378,Otelco Inc.,40,Cable,6441,7532,6441,7532
131378,Otelco Inc.,50,Fiber to the Premises,319404,438444,319404,438444
